verse	id	confidence	placement	method	text
Nah.3.8	Nah.3.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo No-amon
Nah.3.17	Nah.3.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O príncipes
Nah.3.17	Nah.3.17-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O mariscales
Hab.1.5	Hab.1.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Mirad, escarnecedores, maravillaos y pereced!
Hab.1.15	Hab.1.15-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente Él los atrae a todos
Hab.2.4	Hab.2.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX Si se apartare, mi alma no se complacerá en él
Hab.2.5	Hab.2.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS; TM vino
Hab.2.16	Hab.2.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS, LXX y Siríaco y tambalearse
Zeph.1.3	Zeph.1.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O y los ídolos que hacen tropezar a los impíos
Zeph.1.9	Zeph.1.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase 1 Samuel 5:5.
Zeph.1.9	Zeph.1.9-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O el templo de sus dioses
Zeph.1.10	Zeph.1.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el Segundo Barrio, una sección más nueva de Jerusalén; hebreo el Misené
Zeph.1.11	Zeph.1.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el distrito del mercado o el Mortero
Zeph.1.11	Zeph.1.11-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O todo el pueblo de Canaán
Zeph.1.12	Zeph.1.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O espesándose en las heces
Zeph.2.2	Zeph.2.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo ha dado a luz
Zeph.2.6	Zeph.2.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O cuevas o campamentos
Zeph.2.12	Zeph.2.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, personas de la región del Alto Nilo
Zeph.2.14	Zeph.2.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo bestias de toda nación
Zeph.2.14	Zeph.2.14-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	La identificación precisa de los animales traducidos como lechuza y autillo es incierta.
Zeph.3.8	Zeph.3.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX y Siríaco; hebreo levántate a saquear
Zeph.3.20	Zeph.3.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O tu prosperidad
Hag.1.1	Hag.1.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jehozadac es una variante de Jozadac; también en los versículos 12 y 14; véase Esdras 3:2.
Hag.2.2	Hag.2.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jehozadac es una variante de Jozadac; también en el versículo 4; véase Esdras 3:2.
Hag.2.15	Hag.2.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O atrás; también en el versículo 18
Hag.2.16	Hag.2.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente un montón de veinte
Hag.2.16	Hag.2.16-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente sacar cincuenta del lagar
Zech.1.7	Zech.1.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Sebat es el undécimo mes del calendario lunar hebreo, que generalmente ocurría dentro de los meses de enero y febrero.
Zech.2.8	Zech.2.8-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O la pupila
Zech.3.1	Zech.3.1-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el Acusador o el Adversario; también en el versículo 2
Zech.3.2	Zech.3.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, un tizón ardiente
Zech.4.10	Zech.4.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O facetas
Zech.4.10	Zech.4.10-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O la piedra angular escogida
Zech.4.14	Zech.4.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo los dos hijos de aceite nuevo
Zech.5.6	Zech.5.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Un efa
Zech.5.6	Zech.5.6-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Un manuscrito hebreo, LXX y Siríaco; la mayoría de los manuscritos hebreos su apariencia o (literalmente) su ojo
Zech.5.11	Zech.5.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, Babilonia
Zech.6.5	Zech.6.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O vientos
Zech.6.6	Zech.6.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el de los caballos blancos detrás de ellos
Zech.6.13	Zech.6.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Y habrá un sacerdote en Su trono
Zech.6.14	Zech.6.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; Siríaco Heldai; véase el versículo 10.
Zech.6.14	Zech.6.14-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O y Hen; Siríaco y Josías; véase el versículo 10.
Zech.8.6	Zech.8.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O maravilloso; dos veces en este versículo
Zech.9.7	Zech.9.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O como un líder
Zech.9.9	Zech.9.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O justo y dotado de salvación
Zech.9.13	Zech.9.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo los hijos de Javán
Zech.10.3	Zech.10.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O estos machos cabríos
Zech.11.2	Zech.11.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pino o enebro o abeto
Zech.11.10	Zech.11.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la quebró; similarmente en el versículo 14
Zech.12.10	Zech.12.10-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O a Mí
Zech.12.10	Zech.12.10-fn3	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Juan 19:37
Zech.13.2	Zech.13.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el espíritu inmundo
Zech.13.6	Zech.13.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente entre tus manos
Zech.13.7	Zech.13.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 26:31 y Marcos 14:27
Zech.14.20	Zech.14.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el SEÑOR
Zech.14.21	Zech.14.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O mercader
Mal.1.3	Mal.1.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Romanos 9:13
Mal.1.7	Mal.1.7-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	LXX la profanó
Mal.2.3	Mal.2.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Haré que tu grano se eche a perder
Mal.2.16	Mal.2.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente “Porque Él aborrece el repudio,” dice el SEÑOR, el Dios de Israel. “Y cubre su vestido con violencia,”
Mal.3.1	Mal.3.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Mateo 11:10, Marcos 1:2 y Lucas 7:27
Mal.3.11	Mal.3.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	El devorador es probablemente un nombre para una plaga que destruye los cultivos.
Mal.4.5	Mal.4.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O terrible; LXX glorioso
Matt.1.10	Matt.1.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Amós, una variante ortográfica de Amón; dos veces en este versículo; véase 1 Crónicas 3:14.
Matt.1.23	Matt.1.23-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Isaías 7:14, Isaías 8:8 e Isaías 8:10.
Matt.1.25	Matt.1.25-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente no la conoció
Matt.3.16	Matt.3.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NA, BYZ y TR los cielos se le abrieron
Matt.5.22	Matt.5.22-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Raca es una expresión aramea de desprecio.
Matt.5.22	Matt.5.22-fn3	fallback	verse_end	no_high_confidence_immediate_alignment	O el Concilio
Matt.5.32	Matt.5.32-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O la hace cometer adulterio
Matt.5.41	Matt.5.41-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego un milion; es decir, una milla romana, aproximadamente 1,480 metros
Matt.6.1	Matt.6.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR obras de caridad o limosnas
Matt.6.19	Matt.6.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O gusano; también en el versículo 20
Matt.6.22	Matt.6.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Si tu ojo es sano; véase Proverbios 22:9
Matt.6.23	Matt.6.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente si tu ojo es malo; véase Proverbios 23:6 y Proverbios 28:22
Matt.8.6	Matt.8.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O criado; también en el versículo 13
Matt.8.28	Matt.8.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ, TR y GOC Gergesenos; otros manuscritos Gerasenos
Matt.9.2	Matt.9.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Y he aquí, trajeron
Matt.9.4	Matt.9.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NA, BYZ y TR vieron
Matt.9.13	Matt.9.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Oseas 6:6
Matt.9.14	Matt.9.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE y WH no incluyen tan a menudo.
Matt.10.4	Matt.10.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Simón el Cananeo
Matt.10.8	Matt.10.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un leproso era uno afligido con una enfermedad de la piel. Véase Levítico 13.
Matt.10.11	Matt.10.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente quédate allí
Matt.10.29	Matt.10.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego un asario; es decir, una moneda de cobre romana que vale aproximadamente 1/16 de un denario
Matt.11.12	Matt.11.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O está avanzando con fuerza
Matt.12.4	Matt.12.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el Pan de la Presencia
Matt.12.7	Matt.12.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Oseas 6:6
Matt.12.24	Matt.12.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	WH Beezeboul; Vulgata Beelzebub; también en el versículo 27
Matt.13.19	Matt.13.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente el que fue sembrado; también en los versículos 20, 22 y 23
Matt.14.24	Matt.14.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego muchos estadios; un estadio era de aproximadamente 185 metros
Matt.14.30	Matt.14.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente cuando vio el fuerte viento; NE y WH no incluyen fuerte.
Matt.15.6	Matt.15.6-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	NE y TR (véase también Marcos 7:12); literalmente no necesita honrar a su padre o a su madre; SBL, NA, WH, BYZ no incluyen o madre.
Matt.15.14	Matt.15.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O guías ciegos de ciegos
Matt.15.27	Matt.15.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O perrillos
Matt.17.4	Matt.17.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O tres tabernáculos
Matt.17.5	Matt.17.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en 2 Pedro 1:17
Matt.17.24	Matt.17.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego el dídracma; dos veces en este versículo
Matt.17.27	Matt.17.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego un estater; es decir, una moneda de plata que vale aproximadamente un siclo
Matt.18.15	Matt.18.15-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	NE y WH no incluyen contra ti.
Matt.19.17	Matt.19.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR 16...“Maestro bueno, ¿qué bien debo hacer para obtener la vida eterna?” 17 “¿Por qué me llamas bueno?” Véase Marcos 10:17–18 y Lucas 18:18–19.
Matt.19.28	Matt.19.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en la regeneración
Matt.20.2	Matt.20.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un denario era normalmente el salario de un día de un jornalero; similarmente en los versículos 9, 10 y 13.
Matt.20.5	Matt.20.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, alrededor del mediodía y nuevamente alrededor de las tres de la tarde
Matt.20.22	Matt.20.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ incluye o ser bautizados con el bautismo con que yo soy bautizado. TR es similar.
Matt.20.23	Matt.20.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen y ser bautizados con el bautismo con que yo soy bautizado.
Matt.21.9	Matt.21.9-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 118:26
Matt.21.13	Matt.21.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Isaías 56:7
Matt.21.16	Matt.21.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 8:2 (véase también LXX)
Matt.23.4	Matt.23.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SBL, NE y WH Atan cargas pesadas
Matt.23.26	Matt.23.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NA no incluye y plato.
Matt.23.32	Matt.23.32-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O Adelante, entonces, y completad
Matt.24.15	Matt.24.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Daniel 9:27, Daniel 11:31 y Daniel 12:11.
Matt.24.32	Matt.24.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O esta parábola
Matt.24.33	Matt.24.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O está cerca
Matt.24.36	Matt.24.36-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR no incluyen ni el Hijo.
Matt.25.16	Matt.25.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O 15... Y en seguida se fue. 16... fue y los puso a trabajar. Los traductores varían en cuanto a la colocación del adverbio griego eutheōs (en seguida) al final del versículo 15 o al principio del versículo 16.
Matt.26.11	Matt.26.11-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Véase Deuteronomio 15:11.
Matt.26.50	Matt.26.50-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O “Amigo,” respondió Jesús, “¿para qué has venido?”
Matt.26.59	Matt.26.59-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O todo el Concilio
Matt.27.38	Matt.27.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O insurrectos; también en el versículo 44
Matt.27.43	Matt.27.43-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Salmos 22:8
Matt.27.45	Matt.27.45-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, desde el mediodía hasta las tres de la tarde
Matt.27.46	Matt.27.46-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE y WH Eloi, Eloi
Matt.27.48	Matt.27.48-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O lo llenó de vinagre
Matt.28.9	Matt.28.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Ellas iban a decir a sus discípulos, y de repente
Matt.28.19	Matt.28.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Id, pues, y haced discípulos
Mark.2.16	Mark.2.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen y beber; véase Lucas 5:30.
Mark.3.14	Mark.3.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	SBL, NE, BYZ y TR no incluyen a quienes designó apóstoles
Mark.3.20	Mark.3.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Entonces viene a una casa
Mark.4.15	Mark.4.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la palabra; similarmente en los versículos 16, 18 y 20; literalmente Ahora estos son los que
Mark.5.36	Mark.5.36-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O ignoró
Mark.6.3	Mark.6.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Joses es una variante de José; véase Mateo 13:55.
Mark.6.8	Mark.6.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O monedas de cobre
Mark.6.14	Mark.6.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente decían; algunos manuscritos decía
Mark.6.22	Mark.6.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos antiguos Cuando su hija Herodías
Mark.7.9	Mark.7.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NA establecen
Mark.7.28	Mark.7.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O perrillos
Mark.8.9	Mark.8.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hombres está implícito aquí, es decir, además de mujeres y niños; véase Mateo 15:38.
Mark.8.18	Mark.8.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Deuteronomio 29:4, Isaías 42:20, Jeremías 5:21 y Ezequiel 12:2.
Mark.9.5	Mark.9.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O tres tabernáculos
Mark.9.18	Mark.9.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O y se está consumiendo
Mark.9.24	Mark.9.24-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	BYZ y TR clamó con lágrimas
Mark.9.43	Mark.9.43-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Gehena; también en los versículos 45 y 47
Mark.10.40	Mark.10.40-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente Mío para darlo, pero para quienes
Mark.11.19	Mark.11.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente ellos salieron; BYZ y TR Él salió
Mark.12.12	Mark.12.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente buscaban
Mark.12.15	Mark.12.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un denario era normalmente el salario de un día de un jornalero; véase Mateo 20:2.
Mark.12.23	Mark.12.23-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente En la resurrección, cuando resuciten,
Mark.12.31	Mark.12.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Levítico 19:18
Mark.13.14	Mark.13.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Daniel 9:27, Daniel 11:31 y Daniel 12:11; BYZ y TR incluyen hablada por el profeta Daniel.
Mark.13.14	Mark.13.14-fn2	fallback	verse_end	source_anchor_word_not_semantically_specific	O donde no debe estar
Mark.13.28	Mark.13.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O esta parábola
Mark.13.29	Mark.13.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O está cerca
Mark.13.33	Mark.13.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Estad alerta, velad y orad!
Mark.14.7	Mark.14.7-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Véase Deuteronomio 15:11.
Mark.14.20	Mark.14.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente el que moja
Mark.14.27	Mark.14.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen a causa de Mí esta noche; véase Mateo 26:31.
Mark.15.1	Mark.15.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O todo el Concilio
Mark.15.6	Mark.15.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente En la fiesta solía soltarles
Mark.15.25	Mark.15.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, las nueve de la mañana
Mark.15.33	Mark.15.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, desde el mediodía hasta las tres de la tarde
Mark.15.36	Mark.15.36-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O una esponja con vinagre
Mark.15.39	Mark.15.39-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR vieron que, después de haber clamado, había exhalado el último aliento
Mark.15.40	Mark.15.40-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Joses es una variante de José; véase Mateo 27:56.
Mark.16.9	Mark.16.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Después que Jesús resucitó temprano el primer día de la semana
Luke.1.17	Luke.1.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Malaquías 4:5–6
Luke.1.28	Luke.1.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Alégrate
Luke.1.35	Luke.1.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	TR nacido de ti
Luke.1.78	Luke.1.78-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la Luz de la Mañana o el Amanecer
Luke.2.2	Luke.2.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Este fue el censo antes de
Luke.2.23	Luke.2.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Éxodo 13:2
Luke.2.37	Luke.2.37-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O era viuda por ochenta y cuatro años
Luke.2.40	Luke.2.40-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR se fortalecía en espíritu
Luke.2.49	Luke.2.49-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O debía estar en los asuntos de mi Padre
Luke.3.16	Luke.3.16-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Citado en Hechos 13:25
Luke.3.32	Luke.3.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Salmón; véase Rut 4:20–21 y Mateo 1:4–5.
Luke.3.33	Luke.3.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Aram; otros Ram; véase Rut 4:19 y Mateo 1:3–4.
Luke.3.33	Luke.3.33-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	WH, BYZ y TR no incluyen el hijo de Arni.
Luke.3.38	Luke.3.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Enós, una variante ortográfica de Enós; véase Génesis 5:6.
Luke.4.18	Luke.4.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Me ha enviado a sanar a los quebrantados de corazón, a proclamar libertad a los cautivos
Luke.5.1	Luke.5.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, el Mar de Galilea
Luke.5.12	Luke.5.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La lepra era un término usado para diversas enfermedades de la piel. Véase Levítico 13.
Luke.6.1	Luke.6.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR El segundo sábado después del primero
Luke.7.14	Luke.7.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente féretro, probablemente una tabla de madera o ataúd abierto
Luke.8.3	Luke.8.3-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	TR a Él
Luke.8.12	Luke.8.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente los que; también en los versículos 13, 14 y 15
Luke.8.26	Luke.8.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR gadarenos; Tischendorf gergesenos; también en el versículo 37
Luke.8.43	Luke.8.43-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE y WH no incluyen Había gastado todo su dinero en médicos.
Luke.9.3	Luke.9.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O monedas de plata
Luke.9.33	Luke.9.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O tres tabernáculos
Luke.9.35	Luke.9.35-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Este es mi Hijo amado; véase Mateo 17:5.
Luke.10.1	Luke.10.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE, BYZ y TR setenta; también en el versículo 17
Luke.10.7	Luke.10.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Levítico 19:13 y Deuteronomio 24:14–15; citado en 1 Timoteo 5:18.
Luke.10.27	Luke.10.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Deuteronomio 6:5
Luke.11.2	Luke.11.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR Padre nuestro que estás en los cielos; véase Mateo 6:9.
Luke.11.4	Luke.11.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluyen mas líbranos del mal; véase Mateo 6:13.
Luke.11.11	Luke.11.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR si su hijo pide pan, ¿le dará una piedra, o un pescado? véase Mateo 7:9–10.
Luke.11.34	Luke.11.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente cuando tu ojo es sano; véase Proverbios 22:9.
Luke.11.34	Luke.11.34-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente cuando es malo; véase Proverbios 23:6 y Proverbios 28:22.
Luke.11.51	Luke.11.51-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente la casa
Luke.12.5	Luke.12.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego Gehena
Luke.12.6	Luke.12.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Griego dos asarios; un asario era una moneda de cobre romana que valía aproximadamente 1/16 de un denario.
Luke.12.27	Luke.12.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	NE y Tischendorf Considerad los lirios: no hilan ni tejen.
Luke.12.31	Luke.12.31-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	BYZ y TR de Dios; véase Mateo 6:33.
Luke.12.38	Luke.12.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, entre las nueve de la noche y las tres de la mañana
Luke.12.39	Luke.12.39-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	BYZ y TR incluye se habría quedado despierto, y
Luke.13.7	Luke.13.7-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	SBL, NE, WH Córtalo!
Luke.14.5	Luke.14.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	TR asno
Luke.14.10	Luke.14.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase Proverbios 25:7.
Luke.14.15	Luke.14.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente que comerá pan
